instance	true	probability
42739270795	0	-1.5
42745763066	0	-2.46
42740466678	0	-1.54
42730366451	0	-1.88
42769499418	0	-1.24
42731867892	0	-2.14
42734913768	0	-1.62
42761310880	0	-1.06
42764864247	0	-1.4
42751422682	0	-1.6
42725172740	0	-1.72
42751230845	0	-1.86
42730091890	0	-1.62
42768684397	0	-1.26
42748301986	0	-1.36
42727340447	0	-2.06
42748538205	0	-1.6
42749008743	0	-1.88
42772170905	0	-1.42
42764597697	0	-0.76
42753055535	0	-1.72
42761493999	0	-1.36
42772439599	0	-1.78
42744649853	0	-1.14
42756246745	0	-1.66
42752464920	0	-1.58
42757289680	0	-1.52
42731836534	0	-1.44
42730910298	0	-1.72
42762926642	0	-0.86
42747472858	0	-1.16
42765347672	0	-1.4
42768053947	0	-1.16
42743219522	0	-1.8
42740526760	0	-1.4
42748748459	0	-1.5
42764528547	1	-1.58
42729119606	1	-1.54
42731902846	0	-1.04
42737425101	0	-1.56
42724010766	0	-2.04
42750419066	0	-2.16
42746142707	0	-1.82
42756443450	0	-1.42
42742503245	0	-1.8
42750788393	1	-1.28
42737802328	0	-1.66
42760491279	0	-1.54
42739457382	0	-1.56
42733027831	0	-1.96
42763620562	0	-1.66
42772145733	0	-3.14
42760099489	0	-1.54
42736412396	0	-1.64
42746004708	0	-1.74
42742724954	0	-1.36
42745397517	0	-1.68
42727241041	0	-1.38
42737521361	0	-1.92
42768525540	0	-1.3
42755504413	0	-1.34
42767686788	0	-1.86
42741377441	0	-1.94
42750493325	0	-1.42
42760998713	0	-1.44
42734235895	0	-1.54
42769231309	0	-1.58
42751360902	1	-1.7
42737609197	0	-1.92
42762709482	0	-1.36
42759865797	0	-1.68
42763401865	0	-2.48
42735808328	0	-1.76
42742598960	0	-1.62
42757629345	0	-1.7
42738480344	0	-1.58
42754550111	0	-1.8
42764842278	0	-1.86
42739861285	0	-1.72
42734830017	0	-1.64
42747691049	0	-1.2
42725106437	0	-1.6
42725683030	0	-1.54
42767283557	0	-1.76
42769723660	0	-1.86
42727370808	0	-1.56
42754980353	0	-2.2
42741269495	0	-1.66
42735506023	0	-1.58
42770247755	0	-2.94
42755642391	0	-1.44
42767381011	0	-1.0
42768221919	0	-1.32
42744976462	0	-1.88
42743491194	0	-1.6
42728778651	0	-1.28
42736190971	0	-1.8
42745049738	0	-1.58
42761955319	1	-2.12
42754172213	1	-1.6
42726497137	1	-1.24
42725540240	0	-1.32
42754808145	0	-1.68
42741997278	0	-1.62
42759985483	0	-2.06
42725761876	0	-1.86
42760683069	0	-1.26
42766616145	0	-2.26
42744484351	0	-1.56
42756878094	0	-1.8
42725364266	0	-1.96
42732950235	0	-1.66
42755333391	0	-1.74
42751547313	0	-1.98
42727290731	0	-1.42
42735145356	0	-1.68
42738353484	0	-1.78
42738431729	0	-2.02
42747542009	0	-1.72
42754463236	0	-1.64
42727663335	0	-1.78
42762720651	0	-1.36
42723916173	0	-1.9
42733610116	0	-1.84
42758375059	0	-1.42
42745886802	0	-1.66
42755789910	0	-1.52
42751280374	1	-1.8
42771951696	0	-2.2
42759755768	1	-0.54
42739601841	0	-1.46
42752652269	0	-1.62
42746259900	0	-1.56
42760331921	0	-1.64
42732048472	1	-1.24
42772068649	0	-1.94
42749141293	0	-1.22
42749153391	0	-1.78
42766291911	0	-2.0
42739853932	0	-1.38
42744390751	0	-1.8
42731442451	0	-1.52
42762172800	0	-1.38
42766030277	0	-1.64
42761636815	0	-1.68
42726323757	0	-1.1
42755513349	0	-1.56
42756230771	0	-1.8
42758532969	0	-1.26
42759221526	0	-1.72
42731417374	0	-2.72
42736613511	0	-1.48
42734161980	0	-0.94
42726228206	0	-1.54
42753946665	0	-0.78
42757903140	0	-1.38
42736674191	0	-2.3
42728049235	0	-2.04
42731515285	0	-2.18
42765185391	0	-1.86
42735649816	0	-1.24
42761378253	0	-2.0
42741226371	0	-0.98
42740944398	0	-1.64
42741089652	1	-1.6
42746049927	0	-1.5
42762547498	0	-2.08
42726502066	0	-1.3
42740528278	0	-2.14
42742632010	0	-1.46
42724460958	0	-1.54
42756185056	0	-2.46
42763463446	0	-1.88
42744097315	1	-2.14
42757042249	0	-1.88
42764741248	0	-1.36
42759809305	0	-1.54
42766989502	0	-1.74
42764339328	0	-1.36
42726432120	0	-1.5
42735860634	0	-1.56
42753756186	0	-1.3
42747808870	0	-1.7
42733662303	0	-1.66
42753327602	0	-2.04
42765334604	0	-1.3
42739132492	0	-2.18
42758828561	0	-2.14
42752686343	0	-1.04
42726558694	0	-1.28
42769306242	0	-2.32
42748839388	0	-1.48
42764517512	1	0.88
42754754107	0	-1.58
42762322672	0	-1.2
42748871726	1	-0.98
42761214235	1	-1.0
42756373016	0	-1.22
42731075155	0	-1.12
42770532514	0	-1.32
42762468984	1	-0.98
42761414605	0	-0.86
42747554380	0	-1.28
42729817774	0	-2.0
42758441567	1	-1.48
42748035722	1	-1.38
42764336410	0	-1.2
42735408836	0	-1.24
42734172350	0	-0.88
42766581200	0	-1.18
42769303501	0	-1.96
42770376594	0	-1.76
42755021231	0	-1.08
42747054712	0	-1.18
42736243943	0	-1.34
42770384226	0	-2.2
42744361821	0	-1.24
42724103328	0	-1.74
42769765560	0	-1.64
42744900786	0	-1.52
42744882732	0	-1.54
42770159254	0	-1.26
42737081235	0	-1.28
42744405297	1	-1.88
42748732287	0	-0.9
42746839998	0	-1.38
42728268181	0	-1.54
42744953330	0	-1.04
42724383255	0	-1.52
42755393461	0	-1.66
42756505488	0	-1.5
42753366389	0	-1.5
42724180443	0	-1.3
42726956637	0	-0.96
42762118467	0	-1.72
42750998156	0	-1.3
42749027382	0	-0.74
42742145590	0	-1.52
42735468767	0	-1.42
42747596144	0	-1.74
42762326889	0	-1.54
42733912320	0	-1.62
42756576220	0	-1.22
42764743884	0	-1.4
42733352621	0	-1.38
42765934587	0	-1.52
42750230579	0	-1.72
42725213290	0	-1.7
42748682925	0	-1.44
42758417898	0	-2.12
42761252404	0	-1.62
42738652322	0	-1.78
42724498467	0	-1.26
42760499146	0	-1.4
42758387237	1	-0.94
42758165181	0	-1.78
42730131272	0	-1.26
42770817402	0	-1.4
42752739820	0	-1.26
42728868833	0	-1.72
42740599661	0	-1.38
42757787984	0	-1.36
42726707955	0	-1.68
42733203828	0	-1.78
42726558175	0	-1.14
42734744088	0	-1.5
42737653979	0	-1.68
42771030726	0	-1.48
42737803589	0	-2.02
42760211201	0	-1.24
42760717155	0	-1.58
42772292704	0	-1.46
42761713537	0	-0.44
42728290097	0	-1.2
42740018989	1	-1.1
42761978716	0	-1.46
42744238850	0	-1.14
42728740946	0	-1.54
42767656074	0	-1.76
42734701737	0	-2.06
42740029606	0	-2.24
42732292944	0	-1.36
42734329563	0	-1.6
42732772183	1	-0.98
42772489458	0	-1.5
42738590513	0	-1.5
42758435535	0	-1.54
42731660704	0	-1.32
42759699588	0	-1.64
42767182479	0	-1.46
42764782905	0	-1.48
42763373195	0	-1.34
42769236133	0	-1.52
42746788100	0	-2.22
42771289547	0	-1.58
42739238203	0	-1.52
42763357858	0	-1.34
42759296045	0	-1.14
42767598958	0	-1.2
42725405674	0	-1.16
42755926575	0	-1.38
42753796835	0	-1.26
42747069025	0	-1.22
42740069046	0	-1.38
42738005955	0	-1.54
42735528249	0	-1.18
42764194871	0	-1.52
42736867306	0	-1.12
42755327497	0	-1.68
42753909632	0	-1.28
42725751282	0	-2.26
42758464245	0	-2.02
42738139186	0	-1.76
42733941273	0	-0.96
42735825231	0	-1.78
42737936602	0	-1.2
42763700452	0	-1.6
42740287239	0	-1.24
42745165500	0	-1.76
42772799034	0	-1.42
42728998332	0	-1.34
42747074549	0	-1.56
42751128417	1	-1.7
42725837503	0	-0.82
42770603144	0	-1.26
42723883254	0	-1.1
42738711664	0	-1.32
42739279640	0	-1.24
42770357196	0	-1.78
42741271615	0	-1.3
42740310742	0	-1.26
42765633305	0	-1.18
42746017201	0	-1.7
42762500570	0	-1.44
42726891404	0	-1.82
42727068000	0	-1.22
42745063768	0	-0.96
42770256710	0	-1.38
42760621918	0	-1.72
42757499741	0	-1.34
42729510720	0	-2.8
42770461453	0	-1.54
42739034980	0	-1.54
42737176262	0	-2.04
42728423609	0	-1.64
42726003392	0	-1.46
42760537555	0	-1.54
42747632907	0	-1.44
42731279148	0	-1.34
42735841396	0	-1.34
42732480486	0	-1.68
42760524452	0	-1.6
42731796895	0	-1.32
42724871324	0	-1.72
42772189270	0	-1.62
42761121693	0	-1.44
42743111614	0	-1.4
42749253954	0	-1.82
42760413666	0	-1.42
42766515094	0	-1.46
42729339850	0	-1.56
42765083409	0	-1.48
42770256875	0	-1.92
42765911724	0	-1.44
42741478649	0	-1.42
42772067553	0	-1.42
42740929826	0	-1.54
42762129347	0	-1.5
42765749109	0	-1.86
42739241889	0	-1.04
42743112915	0	-1.3
42735812769	0	-1.72
42726417862	0	-1.34
42758776710	0	-1.32
42765289312	0	-1.3
42734990942	0	-1.2
42729452905	0	-2.06
42753647436	0	-1.22
42735487955	0	-1.92
42741450628	0	-1.38
42758079235	0	-1.24
42730200160	0	-1.22
42749146758	0	-2.0
42739115920	0	-1.58
42753800524	0	-1.36
42761618496	0	-1.48
42757050559	0	-1.18
42749289551	0	-1.2
42739864528	0	-1.4
42725851095	0	-1.38
42757850005	0	-1.3
42742627161	0	-1.76
42765155749	0	-1.76
42770006966	0	-1.18
42752743984	0	-2.14
42764195536	0	-1.8
42751630181	0	-1.08
42760415231	0	-1.4
42746703705	0	-1.4
42764414379	0	-1.18
42747411194	0	-1.34
42724114132	0	-1.16
42740355038	0	-1.74
42738755988	0	-1.4
42741204521	0	-1.62
42733882073	0	-1.24
42760160525	0	-1.12
42726131179	0	-1.54
42757399311	0	-1.28
42772600110	0	-0.54
42760499744	0	-1.48
42751202869	0	-1.5
42758835751	0	-2.28
42745692961	0	-1.32
42768186657	0	-1.24
42758843168	0	-1.28
42761046370	0	-1.34
42731376576	0	-1.28
42760124716	0	-2.38
42755022356	0	-1.56
42736916540	1	-1.14
42744963000	0	-2.12
42748862238	0	-1.38
42734304873	0	-1.8
42757337736	0	-1.68
42763601025	0	-1.2
42727667431	0	-1.24
42760355911	0	-2.08
42761825508	0	-1.22
42736512643	0	-1.48
42731698576	0	-1.74
42766860754	0	-1.48
42744402219	0	-1.32
42723931565	0	-1.52
42759695674	0	-1.44
42733782565	0	-1.58
42745428946	0	-1.42
42747909863	0	-1.38
42737956058	0	-1.46
42747791735	0	-1.76
42728375473	0	-1.18
42753378628	1	-1.02
42747069586	1	-1.26
42726223555	0	-1.28
42741127144	0	-1.32
42772624973	0	-1.6
42726127902	0	-1.5
42755559467	0	-1.38
42767258257	0	-1.94
42750471444	0	-1.8
42768559913	0	-1.12
42768630111	0	-1.18
42726928598	0	-1.22
42764754187	0	-1.14
42767653430	0	-1.32
42727524031	0	-1.9
42767448750	0	-2.16
42758191044	0	-1.82
42741231260	0	-1.52
42733306210	0	-1.26
42761515358	0	-1.46
42764201733	0	-1.52
42759187464	0	-1.48
42768508195	0	-2.58
42752802204	0	-1.8
42756489738	0	-1.42
42740673552	0	-1.28
42758597911	0	-1.34
42727694372	0	-1.26
42760944985	0	-1.48
42763607098	0	-1.3
42765258101	0	-1.36
42731785774	0	-1.4
42752613731	0	-0.4
42751075803	0	-1.74
42768998498	0	-2.32
42731042418	0	-1.34
42745576400	0	-1.62
42732225525	0	-1.58
42727106948	0	-1.52
42724209548	0	-1.02
42735254812	0	-1.52
42741217618	0	-1.56
42756912281	0	-1.46
42768047451	0	-2.22
42767989734	0	-1.22
42730664906	0	-1.28
42761001308	0	-1.5
42770149430	0	-1.44
42738790140	0	-1.42
42759013844	0	-1.58
42742528296	0	-1.9
42741039196	0	-1.06
42739684580	0	-1.22
42763021315	0	-1.08
42747541142	0	-1.34
42762197952	0	-1.72
42759197033	0	-1.26
42756634873	0	-1.08
42762121281	0	-1.26
42729230889	0	-1.38
42764217954	0	-1.44
42733500978	0	-1.6
42768745181	0	-1.36
42735474003	1	-1.18
42759634867	0	-1.94
42771536126	0	-1.64
42734846005	0	-1.34
42767989811	0	-1.72
42733102110	0	-1.7
42762247167	0	-1.6
42743069087	1	-0.48
42749007769	0	-1.52
42747675579	0	-1.62
42750492479	0	-1.44
42737981774	0	-1.84
42746567678	0	-1.62
42727962558	0	-1.34
42743733084	0	-1.98
42764511967	0	-1.54
42741326188	0	-1.68
42725454816	0	-1.28
42731634867	0	-1.3
42753926348	0	-1.44
42724201464	0	-1.74
42755812394	0	-1.42
42766387992	0	-1.22
42769591730	0	-1.34
42772651711	0	-1.4
42735857024	0	-1.24
42742127461	0	-1.36
42756718362	0	-1.58
42770052777	0	-1.64
42725473149	0	-1.56
42725037728	0	-0.96
42746327155	0	-1.22
42730769643	0	-1.52
42730469142	0	-1.38
42772355833	0	-1.76
42754504478	0	-1.78
42758616052	0	-1.36
42728639104	0	-1.32
42729250601	0	-0.94
42738925145	0	-1.76
42734274762	0	-1.12
42759541358	0	-1.36
42768567428	0	-1.52
42749668290	0	-2.54
42744494710	0	-1.28
42750304823	0	-2.58
42738564143	0	-1.28
42729309835	0	-2.08
42742356281	0	-1.02
42739338737	0	-1.76
42745951926	0	-3.16
42744729281	0	-1.68
42756556347	0	-1.64
42758995362	0	-1.2
42746795327	0	-1.32
42757657284	0	-1.32
42758500030	0	-1.52
42755358762	0	-1.82
42736504497	0	-1.42
42763630392	0	-1.78
42757118426	0	-1.74
42741965193	0	-1.4
42766989132	0	-1.86
42748854715	0	-1.14
42739244625	0	-2.06
42724074377	0	-1.44
42755534715	1	-1.82
42766864736	0	-1.28
42760877989	0	-1.54
42747070520	1	-1.26
42744099504	0	-1.24
42752599014	0	-1.9
42727687019	0	-1.04
42743608720	0	-1.38
42724620983	0	-1.86
42755878421	0	-2.14
42737806822	0	-1.26
42738779675	0	-1.64
42744852408	0	-1.32
42757938777	0	-1.66
42731466276	0	-1.5
42756849399	0	-1.46
42729104298	0	-1.18
42728873327	0	-1.24
42766575235	1	-1.58
42732638469	0	-1.36
42755865296	0	-1.42
42752817897	0	-1.44
42750574348	0	-0.92
42744019640	0	-1.22
42724583392	0	-1.46
42757722973	0	-1.14
42764835122	0	-1.42
42743346804	0	-1.54
42771911859	1	-1.12
42728692703	0	-2.86
42768753760	0	-1.24
42744159072	0	-1.12
42727484374	1	-1.08
42724188947	0	-2.3
42763993276	0	-1.66
42735518979	0	-1.5
42738062450	0	-1.92
42748227795	0	-1.76
42737477579	0	-1.06
42725983045	0	-1.42
42764695635	0	-1.4
42743320627	0	-1.46
42752061148	1	-0.36
42759097012	0	-1.58
42761526465	0	-1.5
42749792511	0	-0.9
42727567312	0	-1.48
42730444564	0	-1.64
42768024730	0	-1.44
42771355949	0	-1.56
42726413422	0	-1.7
42724309177	0	-1.06
42740152755	0	-1.4
42764562792	0	-1.3
42746954692	0	-1.44
42749295168	1	-1.36
42738357791	0	-1.34
42748031742	0	-1.02
42740379887	0	-1.44
42745856943	0	-1.9
42749889086	0	-1.4
42734326150	0	-1.52
42742202695	0	-1.42
42732418151	0	-1.28
42744334492	0	-1.52
42747021965	0	-1.42
42759379083	0	-0.94
42762033505	0	-1.28
42731762035	0	-1.06
42765109622	0	-1.6
42754107136	0	-1.94
42755157812	0	-1.42
42745859669	0	-1.8
42738042403	0	-1.78
42735656014	0	-1.42
42724034519	0	-1.28
42731555985	0	-1.46
42735272929	0	-1.1
42759597990	0	-1.4
42749062283	0	-1.1
42772012479	0	-1.06
42747465648	1	-0.9
42729169565	0	-1.62
42760187165	0	-1.48
42724212918	0	-1.18
42772541609	0	-1.44
42753760428	0	-1.74
42755346198	0	-1.7
42771373516	0	-1.44
42746849319	0	-1.4
42737989530	0	-1.54
42771661870	0	-1.7
42749316672	0	-1.58
42738574461	0	-1.46
42736404231	0	-1.3
42748334681	0	-1.98
42732213486	0	-1.38
42723781969	0	-1.12
42729365161	0	-2.36
42739293431	0	-1.38
42757293877	0	-1.6
42734565603	0	-2.02
42737387877	0	-1.74
42727334032	0	-2.54
42751917398	0	-1.86
42761433341	0	-1.3
42744716058	0	-1.98
42750736323	0	-2.0
42766959381	0	-1.62
42757161251	0	-1.0
42755936799	0	-1.32
42739282313	0	-1.6
42725081916	0	-1.7
42723703137	0	-1.46
42767769289	0	-1.56
42727013357	0	-1.28
42732953866	0	-1.66
42745248586	0	-1.78
42738115123	0	-1.08
42758958591	0	-1.78
42728493598	0	-1.54
42763999098	0	-1.78
42744961569	0	-1.5
42727816954	0	-1.62
42741826431	0	-1.5
42772009242	0	-1.56
42772863020	0	-1.48
42771946850	0	-1.24
42739978674	0	-1.62
42744987505	0	-1.18
42726358763	0	-1.62
42762086673	0	-1.7
42758404940	0	-1.24
42771309737	0	-1.68
42749557509	0	-1.6
42726640803	0	-1.38
42734854392	0	-1.54
42761852417	1	-0.02
42767893784	0	-1.56
42744172976	0	-1.42
42772704926	0	-1.6
42746976598	0	-1.6
42770818522	0	-1.56
42748092647	0	-1.78
42754899768	0	-1.84
42740029046	1	-0.98
42762659603	0	-1.6
42749393317	0	-1.62
42726780794	0	-1.8
42738272684	0	-1.4
42751142732	0	-1.58
42727914631	0	-1.3
42765837029	0	-1.12
42768990960	0	-1.06
42751897593	0	-1.88
42732278120	0	-1.1
42744650334	0	-1.36
42757140530	0	-0.94
42742052325	0	-1.3
42749323680	0	-1.2
42761976453	0	-1.12
42770374360	0	-1.64
42747164901	0	-1.84
42724716565	0	-1.22
42751330320	0	-1.24
42742048707	0	-1.76
42728564366	1	-1.5
42751757591	0	-1.68
42747643704	0	-1.46
42727587328	0	-1.66
42731745239	0	-1.22
42732409440	0	-1.82
42732889216	0	-1.9
42763985610	0	-1.66
42769083742	0	-1.08
42767604488	0	-1.42
42733433862	0	-1.9
42763600431	0	-1.24
42766013351	0	-1.3
42735217558	0	-1.2
42756142198	0	-1.44
42744960545	0	-1.26
42743808376	0	-1.42
42734354345	1	-1.18
42751007130	0	-1.36
42761269970	0	-1.82
42761658415	0	-1.68
42770878613	0	-1.18
42723625201	1	-0.74
42727932991	0	-1.3
42761690336	0	-2.6
42772676126	0	-1.1
42725213506	0	-1.7
42754646243	0	-1.36
42735345975	0	-2.14
42756285355	0	-2.04
42772504733	0	-1.14
42737490331	0	-1.48
42739261242	0	-2.1
42728027808	0	-1.28
42753485507	1	-1.32
42729793580	1	-1.6
42737250071	0	-1.52
42758269654	0	-1.1
42729167217	0	-1.2
42759577172	0	-1.44
42769425078	0	-1.38
42729113633	0	-1.32
42750800861	0	-1.16
42738341302	0	-1.8
42734593711	0	-1.16
42758300349	0	-1.22
42731641204	0	-1.26
42759951346	0	-1.44
42734654112	0	-2.3
42727428785	0	-1.26
42770943274	0	-1.46
42761247884	0	-1.4
42724550726	0	-1.84
42756084664	0	-1.36
42765018500	0	-1.66
42724977228	0	-1.38
42767364357	0	-1.58
42728375713	0	-1.3
42753483273	0	-1.34
42746565138	0	-1.54
42766926076	0	-1.28
42757433575	0	-1.3
42732643563	0	-1.36
42738231787	0	-1.26
42744928205	0	-1.48
42755634251	0	-1.6
42734595115	0	-1.2
42763507954	0	-1.44
42739477721	0	-1.48
42735915898	0	-1.86
42732102730	0	-1.26
42729604851	0	-1.3
42746587363	0	-1.56
42768417654	0	-1.4
42760519385	0	-1.24
42764043014	0	-1.32
42772545079	0	-0.94
42730547385	0	-1.62
42736787669	0	-0.84
42764703732	0	-1.58
42737567150	0	-1.44
42733830350	0	-1.56
42729294177	0	-1.28
42725761541	0	-1.92
42727659347	0	-1.56
42733493163	0	-1.44
42740808717	0	-1.3
42760101831	0	-1.38
42762051598	0	-1.6
42758708476	0	-1.66
42725054305	0	-1.76
42729030377	0	-1.62
42730580673	0	-1.2
42765569599	0	-1.42
42769393235	1	-1.3
42729172824	0	-1.7
42772892716	0	-1.54
42741492724	0	-1.4
42758983399	0	-2.04
42728104251	0	-1.12
42769410003	0	-0.96
42736711976	0	-1.44
42724143763	0	-0.88
42744403840	0	-1.58
42763810295	0	-1.94
42728407515	0	-1.24
42757746665	0	-1.56
42770948395	0	-1.32
42758244381	0	-2.12
42766948119	0	-1.26
42738218361	0	-1.76
42768707147	0	-1.52
42761227375	0	-1.18
42750827379	0	-1.14
42742780506	0	-1.44
42751374030	0	-1.28
42723800889	0	-1.02
42730733355	0	-1.46
42768564945	1	-1.66
42736593915	0	-1.5
42748615699	0	-1.2
42760101458	0	-1.4
42759929654	0	-2.24
42771018765	0	-1.22
42738480229	0	-1.22
42728352415	0	-1.18
42753870958	0	-1.54
42726913991	0	-1.28
42737689868	0	-1.2
42746204561	0	-1.16
42758370149	0	-1.72
42771692976	1	-0.8
42736625745	0	-1.46
42765975325	0	-2.14
42737460287	0	-0.96
42772856056	0	-1.28
43073677409	0	-1.72
43040518846	0	-1.58
43054093851	0	-1.68
43061154238	0	-1.98
43068683715	0	-1.1
43074412802	0	-1.66
43081264495	1	-1.08
43072096018	1	-1.08
43082389427	1	-1.02
43044801518	0	-1.54
43070894826	0	-1.26
43043870342	0	-1.66
43082359466	0	-1.4
43076173476	0	-1.78
43083011406	0	-1.36
43061972688	0	-1.2
43063585492	0	-1.46
43085460365	0	-1.42
43076215878	0	-1.28
43039819024	0	-1.36
43055358009	0	-1.62
43063840297	0	-1.56
43072585063	0	-1.54
43061657735	0	-1.52
43058370440	0	-1.48
43057746011	0	-2.6
43078406006	0	-1.72
43064332794	0	-1.78
43056871432	0	-1.62
43081872717	0	-1.84
43061078310	0	-1.48
43059844413	0	-1.88
43052566980	0	-1.5
43062558972	0	-1.9
43077180530	0	-1.78
43078709485	0	-1.74
43064523849	0	-1.52
43045099187	0	-1.92
43086864034	0	-1.86
43079882769	0	-1.46
43065330863	0	-1.42
43076763576	1	0.02
43082067085	0	-1.62
43068535449	0	-1.28
43083579996	0	-2.2
43071491104	0	-2.52
43071923448	0	-1.28
43043266668	0	-1.16
43065212633	0	-1.52
43084238931	0	-1.56
43050193212	0	-1.58
43067142727	1	-0.92
43056745702	0	-1.24
43068218628	0	-1.1
43072290814	0	-1.84
43077189551	0	-1.48
43064373072	0	-1.88
43064314565	0	-1.92
43063515622	0	-1.88
43049582402	0	-1.16
43070452428	0	-1.78
43058433512	0	-1.6
43063203399	0	-1.4
43073587499	0	-1.54
43039759340	0	-1.76
43039958411	0	-1.52
43040991196	0	-1.34
43069621417	0	-1.26
43069993431	0	-1.36
43042460300	0	-1.54
43085706132	0	-1.76
43059292141	0	-1.74
43077288227	0	-1.78
43085379797	0	-1.5
43051750484	0	-1.18
43077285816	0	-1.54
43085072331	1	-1.52
43052495996	0	-1.64
43044562882	0	-1.78
43072491155	0	-1.46
43048610946	0	-1.56
43082689642	0	-1.9
43048028553	0	-1.42
43080591098	0	-1.56
43054584083	0	-1.48
43047744672	0	-1.7
43077465781	0	-1.4
43056494542	0	-1.82
43085799401	0	-2.62
43054883519	0	-1.54
43072619087	0	-1.42
43070524622	0	-1.56
43074783049	0	-2.02
43079524474	0	-1.84
43085447206	1	-1.32
43071280699	0	-1.8
43068595622	0	-1.9
43072992252	0	-2.7
43070307739	0	-1.44
43047371048	0	-1.66
43085285516	0	-1.58
43043112890	0	-2.08
43057291289	0	-1.98
43063375208	0	-0.56
43071834793	0	-1.12
43050826370	0	-1.42
43082033094	0	-2.64
43054032367	1	-1.96
43077498333	0	-0.7
43075275924	0	-1.7
43063449024	1	-0.06
43044044483	1	0.24
43043751243	0	-1.1
43087008047	0	-1.6
43054992574	0	-1.7
43069247325	0	-1.3
43058586117	0	-1.44
43061548299	0	-1.48
43043777347	0	-1.82
43052606490	0	-1.56
43058910545	0	-1.86
43063295545	0	-1.04
43065633106	1	-1.42
43074668063	1	-1.14
43075884073	0	-1.56
43079335957	0	-1.6
43077956200	0	-2.02
43041409607	0	-1.68
43043610906	0	-2.16
43059952265	0	-2.14
43085234808	0	-1.7
43081731229	0	-1.86
43075995486	0	-1.46
43084882840	0	-1.96
43039828402	0	-1.22
43065030904	0	-1.44
43057679997	0	-2.42
43075098915	0	-1.44
43053142437	1	-1.3
43060393456	0	-1.02
43045884170	0	-1.6
43085453874	0	-1.28
43071298297	0	-1.34
43079305881	0	-1.98
43072549575	0	-1.76
43055694470	0	-1.72
43051679288	0	-1.54
43056332969	0	-1.58
43048990390	0	-1.22
43047040162	0	-2.06
43069461106	0	-1.64
43075829380	0	-1.28
43076309545	0	-1.58
43069751875	0	-1.54
43055101813	0	-0.96
43074902692	0	-1.8
43049197883	0	-1.64
43061918129	0	-1.08
43048319750	0	-1.8
43066139652	0	-1.68
43087358497	0	-1.8
43073915204	0	-1.74
43066937092	0	-1.34
43056898739	1	-0.66
43059937955	0	-1.76
43055977121	0	-1.54
43076869915	0	-1.28
43055570289	0	-1.26
43080416306	0	-1.64
43049115471	0	-1.56
43046703317	0	-1.24
43071672154	0	-1.48
43051321267	0	-1.56
43072645497	0	-1.52
43081476629	0	-1.64
43064086817	0	-1.42
43055198133	0	-1.44
43070942421	0	-1.96
43078280211	0	-1.44
43065425769	0	-1.02
43068883571	0	-1.6
43067502719	0	-1.58
43047205128	0	-1.36
43041397629	0	-1.48
43040111744	0	-1.24
43063389429	0	-1.62
43054516778	0	-1.86
43060549232	0	-1.88
43052678332	0	-1.66
43042357943	0	-1.96
43040368962	0	-1.88
43074390616	0	-1.46
43052836461	0	-1.3
43046136251	0	-1.62
43058172749	0	-1.08
43065651324	0	-1.38
43084406404	0	-1.7
43087011527	0	-1.2
43061607735	0	-1.6
43064747038	0	-1.92
43059416621	0	-1.52
43061751513	0	-1.94
43059885049	0	-1.42
43055608289	0	-1.62
43064207961	0	-1.48
43063979559	0	-1.52
43044224051	0	-0.78
43063736517	0	-1.62
43068490090	1	-1.54
43058849791	0	-1.96
43060101683	0	-1.36
43077962108	0	-1.64
43076663494	0	-2.08
43055737726	0	-2.02
43058105010	1	-0.66
43067179789	0	-1.56
43085015612	0	-1.76
43069897185	0	-1.62
43044095379	0	-3.26
43040321682	0	-1.38
43082782895	0	-1.8
43044216901	0	-1.74
43056602993	0	-1.5
43048637192	0	-1.56
43071373199	0	-1.58
43047004377	0	-1.26
43071427322	0	-1.72
43075134241	0	-1.84
43039726666	0	-1.72
43042721318	0	-1.72
43045930065	0	-1.72
43045521730	0	-1.72
43042959062	0	-1.72
43044655525	0	-1.66
43053677794	0	-1.88
43051573089	0	-1.64
